"session"	"list"	"group"	"subject"	"age"	"sex"	"hand"	"assist"	"trial"	"file"	"stimulus"	"is_target"	"is_word"	"targettype"	"red"	"is_schwa"	"duration"	"rt"	"rt_end"	"response"	"correctness"	"oexperiment"	"spelling"	"subject_oexp"
1	"C1"	1	9	18	"male"	"right"	"Other"	61	"t18_2_p3_2_mono.wav"	"le r'flet"	"yes"	"yes"	"mismatch"	"r"	"yes"	859	1249	390	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	62	"f14_0_p2_1_mono.wav"	"le soir"	"no"	"yes"	"filler"	NA	"no"	891	1143	252	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	63	"t01_2_p4_2_mono.wav"	"la b'lette"	"yes"	"yes"	"mismatch"	"r"	"yes"	879	1575	696	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	64	"n21_1_p3_1_mono.wav"	"le repèze"	"no"	"no"	"filler"	"u"	"yes"	990	1339	349	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	65	"n24_1_p3_1_mono.wav"	"le fequon"	"no"	"no"	"filler"	"u"	"yes"	703	1209	506	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	66	"n73_0_p1_1_mono.wav"	"le buveau"	"no"	"no"	"filler"	NA	"no"	615	926	311	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	67	"f38_0_p3_1_mono.wav"	"l'hôtel"	"no"	"yes"	"filler"	NA	"no"	721	888	167	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	68	"f39_0_p1_1_mono.wav"	"l'histoire"	"no"	"yes"	"filler"	NA	"no"	949	1328	379	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	69	"n60_0_p1_1_mono.wav"	"le tinge"	"no"	"no"	"filler"	NA	"no"	954	1421	467	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	70	"n33_0_p2_1_mono.wav"	"la juisse"	"no"	"no"	"filler"	NA	"no"	912	1070	158	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	71	"f24_0_p2_1_mono.wav"	"la maison"	"no"	"yes"	"filler"	NA	"no"	625	1205	580	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	72	"f04_0_p2_1_mono.wav"	"la soeur"	"no"	"yes"	"filler"	NA	"no"	790	1393	603	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	73	"n49_0_p2_1_mono.wav"	"la questier"	"no"	"no"	"filler"	NA	"no"	963	1473	510	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	74	"f58_0_p1_1_mono.wav"	"le service"	"no"	"yes"	"filler"	NA	"no"	935	1319	384	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	75	"t21_1_p1_2_mono.wav"	"le recul"	"yes"	"yes"	"match"	"u"	"yes"	833	1130	297	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	76	"f61_1_p3_1_mono.wav"	"le semi"	"no"	"yes"	"filler"	"u"	"yes"	716	1115	399	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	77	"n28_0_p1_1_mono.wav"	"la veure"	"no"	"no"	"filler"	NA	"no"	834	995	161	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	78	"f33_0_p4_1_mono.wav"	"le rapport"	"no"	"yes"	"filler"	NA	"no"	872	1012	140	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	79	"f07_0_p4_1_mono.wav"	"l'année"	"no"	"yes"	"filler"	NA	"no"	683	1092	409	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	80	"n26_0_p4_1_mono.wav"	"la jun"	"no"	"no"	"filler"	NA	"no"	568	1079	511	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	81	"n22_2_p3_1_mono.wav"	"le r'logue"	"no"	"no"	"filler"	"r"	"yes"	818	1072	254	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	82	"n34_0_p3_1_mono.wav"	"le teau"	"no"	"no"	"filler"	NA	"no"	473	952	479	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	83	"n59_0_p4_1_mono.wav"	"le solti"	"no"	"no"	"filler"	NA	"no"	856	1090	234	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	84	"t10_2_p2_2_mono.wav"	"le r'bond"	"yes"	"yes"	"mismatch"	"r"	"yes"	747	989	242	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	85	"n18_1_p3_1_mono.wav"	"le reclin"	"no"	"no"	"filler"	"u"	"yes"	888	847	-41	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	86	"f19_0_p2_1_mono.wav"	"l'idée"	"no"	"yes"	"filler"	NA	"no"	796	1063	267	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	87	"t14_2_p3_2_mono.wav"	"la ch'nille"	"yes"	"yes"	"mismatch"	"r"	"yes"	854	1141	287	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	88	"n65_0_p4_1_mono.wav"	"la murte"	"no"	"no"	"filler"	NA	"no"	894	883	-11	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	89	"n07_1_p2_1_mono.wav"	"la bechesse"	"no"	"no"	"filler"	"u"	"yes"	898	989	91	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	90	"f12_0_p4_1_mono.wav"	"le monde"	"no"	"yes"	"filler"	NA	"no"	723	880	157	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	91	"f67_1_p3_1_mono.wav"	"le refuge"	"no"	"yes"	"filler"	"u"	"yes"	888	924	36	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	92	"f02_0_p2_1_mono.wav"	"la main"	"no"	"yes"	"filler"	NA	"no"	540	833	293	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	93	"n95_1_p3_1_mono.wav"	"le repus"	"no"	"no"	"filler"	"u"	"yes"	796	902	106	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	94	"n35_0_p3_1_mono.wav"	"le missien"	"no"	"no"	"filler"	NA	"no"	721	1017	296	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	95	"f45_0_p2_1_mono.wav"	"la madame"	"no"	"yes"	"filler"	NA	"no"	767	956	189	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	96	"n84_0_p4_1_mono.wav"	"le vort"	"no"	"no"	"filler"	NA	"no"	798	1218	420	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	97	"f48_0_p3_1_mono.wav"	"la scène"	"no"	"yes"	"filler"	NA	"no"	862	1189	327	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	98	"t11_1_p3_2_mono.wav"	"le remous"	"yes"	"yes"	"match"	"u"	"yes"	553	1122	569	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	99	"f54_0_p1_1_mono.wav"	"le journal"	"no"	"yes"	"filler"	NA	"no"	910	1096	186	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	100	"n71_0_p3_1_mono.wav"	"la foite"	"no"	"no"	"filler"	NA	"no"	994	1140	146	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	101	"n58_0_p1_1_mono.wav"	"la siture"	"no"	"no"	"filler"	NA	"no"	885	995	110	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	102	"f15_0_p3_1_mono.wav"	"le train"	"no"	"yes"	"filler"	NA	"no"	648	1014	366	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	103	"f21_0_p1_1_mono.wav"	"la horloge"	"no"	"yes"	"filler"	NA	"no"	691	1026	335	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	104	"n69_0_p1_1_mono.wav"	"la madaine"	"no"	"no"	"filler"	NA	"no"	885	983	98	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	105	"f13_0_p4_1_mono.wav"	"le papier"	"no"	"yes"	"filler"	NA	"no"	977	963	-14	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	106	"f70_2_p2_1_mono.wav"	"le s'mestre"	"no"	"yes"	"filler"	"r"	"yes"	960	1685	725	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	107	"f36_0_p1_1_mono.wav"	"le type"	"no"	"yes"	"filler"	NA	"no"	965	1430	465	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	108	"n78_0_p1_1_mono.wav"	"le jourlingue"	"no"	"no"	"filler"	NA	"no"	993	1499	506	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	109	"n91_1_p1_1_mono.wav"	"le relide"	"no"	"no"	"filler"	"u"	"yes"	841	1048	207	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	110	"n75_0_p2_1_mono.wav"	"le fège"	"no"	"no"	"filler"	NA	"no"	882	1012	130	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	111	"n44_0_p1_1_mono.wav"	"la fanouille"	"no"	"no"	"filler"	NA	"no"	852	1035	183	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	112	"n51_0_p4_1_mono.wav"	"le caffant"	"no"	"no"	"filler"	NA	"no"	644	959	315	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	113	"f22_0_p3_1_mono.wav"	"la journée"	"no"	"yes"	"filler"	NA	"no"	793	1330	537	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	114	"f11_0_p2_1_mono.wav"	"le milieu"	"no"	"yes"	"filler"	NA	"no"	753	1039	286	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	115	"f25_0_p3_1_mono.wav"	"la question"	"no"	"yes"	"filler"	NA	"no"	728	956	228	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	116	"n86_2_p3_1_mono.wav"	"le r'pire"	"no"	"no"	"filler"	"r"	"yes"	947	1459	512	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	117	"f55_0_p4_1_mono.wav"	"le livre"	"no"	"yes"	"filler"	NA	"no"	872	1228	356	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	118	"n72_0_p3_1_mono.wav"	"la teune"	"no"	"no"	"filler"	NA	"no"	893	1281	388	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	119	"t17_2_p4_2_mono.wav"	"la s'moule"	"yes"	"yes"	"mismatch"	"r"	"yes"	894	1080	186	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	120	"n03_2_p2_1_mono.wav"	"la m'quisse"	"no"	"no"	"filler"	"r"	"yes"	912	1145	233	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	121	"n94_2_p1_1_mono.wav"	"le s'questre"	"no"	"no"	"filler"	"r"	"yes"	1109	1162	53	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	122	"f09_0_p2_1_mono.wav"	"la pièce"	"no"	"yes"	"filler"	NA	"no"	830	1352	522	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	123	"n25_0_p1_1_mono.wav"	"l'incre"	"no"	"no"	"filler"	NA	"no"	771	1398	627	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	124	"f27_0_p1_1_mono.wav"	"le cadeau"	"no"	"yes"	"filler"	NA	"no"	604	912	308	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	125	"n02_1_p1_1_mono.wav"	"la ledruche"	"no"	"no"	"filler"	"u"	"yes"	892	1339	447	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	126	"f46_0_p1_1_mono.wav"	"la part"	"no"	"yes"	"filler"	NA	"no"	851	984	133	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	127	"f68_1_p3_1_mono.wav"	"le retard"	"no"	"yes"	"filler"	"u"	"yes"	922	833	-89	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	128	"f28_0_p4_1_mono.wav"	"le frère"	"no"	"yes"	"filler"	NA	"no"	938	1093	155	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	129	"n62_0_p4_1_mono.wav"	"l'hosor"	"no"	"no"	"filler"	NA	"no"	774	1049	275	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	130	"f63_1_p2_1_mono.wav"	"le cheval"	"no"	"yes"	"filler"	"u"	"yes"	841	1048	207	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	131	"n61_0_p3_1_mono.wav"	"l'apure"	"no"	"no"	"filler"	NA	"no"	885	1755	870	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	132	"f72_1_p1_1_mono.wav"	"la revanche"	"no"	"yes"	"filler"	"u"	"yes"	900	1601	701	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	133	"n47_0_p4_1_mono.wav"	"la nure"	"no"	"no"	"filler"	NA	"no"	829	1406	577	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	134	"n68_0_p3_1_mono.wav"	"la moucle"	"no"	"no"	"filler"	NA	"no"	808	1267	459	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	135	"n13_2_p1_1_mono.wav"	"le s'blème"	"no"	"no"	"filler"	"r"	"yes"	801	1241	440	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	136	"f16_0_p4_1_mono.wav"	"l'école"	"no"	"yes"	"filler"	NA	"no"	771	1011	240	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	137	"f17_0_p4_1_mono.wav"	"l'accord"	"no"	"yes"	"filler"	NA	"no"	866	1092	226	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	138	"n92_2_p4_1_mono.wav"	"le r'gure"	"no"	"no"	"filler"	"r"	"yes"	878	1047	169	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	139	"n23_2_p1_1_mono.wav"	"la s'pave"	"no"	"no"	"filler"	"r"	"yes"	945	1113	168	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	140	"t03_1_p4_2_mono.wav"	"la menotte"	"yes"	"yes"	"match"	"u"	"yes"	947	1007	60	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	141	"f03_0_p4_1_mono.wav"	"la nuit"	"no"	"yes"	"filler"	NA	"no"	735	1141	406	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	142	"f23_0_p1_1_mono.wav"	"la mère"	"no"	"yes"	"filler"	NA	"no"	902	1043	141	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	143	"f42_0_p1_1_mono.wav"	"la chance"	"no"	"yes"	"filler"	NA	"no"	807	1071	264	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	144	"f37_0_p2_1_mono.wav"	"l'amour"	"no"	"yes"	"filler"	NA	"no"	839	937	98	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	145	"f34_0_p1_1_mono.wav"	"le silence"	"no"	"yes"	"filler"	NA	"no"	931	1114	183	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	146	"n11_1_p4_1_mono.wav"	"le refant"	"no"	"no"	"filler"	"u"	"yes"	700	1625	925	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	147	"f01_0_p4_1_mono.wav"	"l'oncle"	"no"	"yes"	"filler"	NA	"no"	764	1142	378	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	148	"n05_2_p3_1_mono.wav"	"le g'gnoble"	"no"	"no"	"filler"	"r"	"yes"	864	1134	270	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	149	"f26_0_p1_1_mono.wav"	"la ville"	"no"	"yes"	"filler"	NA	"no"	741	1086	345	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	150	"t19_1_p3_2_mono.wav"	"le chenil"	"yes"	"yes"	"match"	"u"	"yes"	917	1059	142	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	151	"n01_2_p1_1_mono.wav"	"la b'rasse"	"no"	"no"	"filler"	"r"	"yes"	889	2109	1220	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	152	"f50_0_p2_1_mono.wav"	"le café"	"no"	"yes"	"filler"	NA	"no"	827	1190	363	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	153	"n10_1_p1_1_mono.wav"	"le regot"	"no"	"no"	"filler"	"u"	"yes"	646	1176	530	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	154	"n50_0_p2_1_mono.wav"	"la rille"	"no"	"no"	"filler"	NA	"no"	802	1125	323	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	155	"t23_2_p2_2_mono.wav"	"la s'cousse"	"yes"	"yes"	"mismatch"	"r"	"yes"	865	978	113	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	156	"n37_0_p4_1_mono.wav"	"le padiot"	"no"	"no"	"filler"	NA	"no"	652	942	290	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	157	"f32_0_p4_1_mono.wav"	"le moment"	"no"	"yes"	"filler"	NA	"no"	534	1167	633	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	158	"n09_2_p1_1_mono.wav"	"le f'mmeil"	"no"	"no"	"filler"	"r"	"yes"	927	1033	106	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	159	"f47_0_p2_1_mono.wav"	"la route"	"no"	"yes"	"filler"	NA	"no"	797	1176	379	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	160	"n76_0_p4_1_mono.wav"	"le tenre"	"no"	"no"	"filler"	NA	"no"	832	1126	294	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	161	"t24_2_p1_2_mono.wav"	"le f'san"	"yes"	"yes"	"mismatch"	"r"	"yes"	573	1060	487	1	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	162	"n16_2_p4_1_mono.wav"	"la p'doche"	"no"	"no"	"filler"	"r"	"yes"	875	1041	166	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	163	"n74_0_p1_1_mono.wav"	"le camont"	"no"	"no"	"filler"	NA	"no"	665	959	294	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	164	"n15_1_p1_1_mono.wav"	"la pessade"	"no"	"no"	"filler"	"u"	"yes"	854	1325	471	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	165	"t15_1_p3_2_mono.wav"	"la pelouse"	"yes"	"yes"	"match"	"u"	"yes"	1008	1437	429	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	166	"n27_0_p2_1_mono.wav"	"la tuit"	"no"	"no"	"filler"	NA	"no"	916	1786	870	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	167	"t04_1_p1_2_mono.wav"	"la reliure"	"yes"	"yes"	"match"	"u"	"yes"	1026	1207	181	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	168	"f53_0_p2_1_mono.wav"	"le groupe"	"no"	"yes"	"filler"	NA	"no"	744	929	185	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	169	"n56_0_p3_1_mono.wav"	"le mossu"	"no"	"no"	"filler"	NA	"no"	820	1153	333	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	170	"f60_0_p1_1_mono.wav"	"le tour"	"no"	"yes"	"filler"	NA	"no"	839	1041	202	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	171	"t02_1_p1_2_mono.wav"	"la levrette"	"yes"	"yes"	"match"	"u"	"yes"	856	1438	582	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	172	"n29_0_p2_1_mono.wav"	"le choint"	"no"	"no"	"filler"	NA	"no"	721	1364	643	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	173	"n40_0_p3_1_mono.wav"	"l'équise"	"no"	"no"	"filler"	NA	"no"	872	1531	659	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	174	"t20_1_p3_2_mono.wav"	"le meneau"	"yes"	"yes"	"match"	"u"	"yes"	629	1202	573	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	175	"f71_2_p1_1_mono.wav"	"le r'cord"	"no"	"yes"	"filler"	"r"	"yes"	866	1176	310	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	176	"t16_2_p2_2_mono.wav"	"la p'luche"	"yes"	"yes"	"mismatch"	"r"	"yes"	805	1080	275	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	177	"f64_1_p3_1_mono.wav"	"le melon"	"no"	"yes"	"filler"	"u"	"yes"	682	934	252	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	178	"f05_0_p2_1_mono.wav"	"le chien"	"no"	"yes"	"filler"	NA	"no"	668	1276	608	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	179	"n45_0_p3_1_mono.wav"	"la horgune"	"no"	"no"	"filler"	NA	"no"	731	1181	450	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	180	"n30_0_p2_1_mono.wav"	"le pien"	"no"	"no"	"filler"	NA	"no"	691	1273	582	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	181	"n90_2_p2_1_mono.wav"	"le d'sseau"	"no"	"no"	"filler"	"r"	"yes"	683	1046	363	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	182	"n41_0_p2_1_mono.wav"	"l'agime"	"no"	"no"	"filler"	NA	"no"	766	1044	278	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	183	"n20_2_p4_1_mono.wav"	"le m'jet"	"no"	"no"	"filler"	"r"	"yes"	704	1179	475	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	184	"t08_1_p3_2_mono.wav"	"la semelle"	"yes"	"yes"	"match"	"u"	"yes"	916	1039	123	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	185	"n79_0_p4_1_mono.wav"	"le tavre"	"no"	"no"	"filler"	NA	"no"	855	1780	925	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	186	"f08_0_p4_1_mono.wav"	"l'heure"	"no"	"yes"	"filler"	NA	"no"	735	1265	530	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	187	"n96_2_p1_1_mono.wav"	"la r'fare"	"no"	"no"	"filler"	"r"	"yes"	910	1556	646	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	188	"n66_0_p2_1_mono.wav"	"la cance"	"no"	"no"	"filler"	NA	"no"	861	1962	1101	5	"no"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	189	"f51_0_p3_1_mono.wav"	"le chef"	"no"	"yes"	"filler"	NA	"no"	767	1003	236	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	190	"n77_0_p4_1_mono.wav"	"le bruc"	"no"	"no"	"filler"	NA	"no"	880	1146	266	1	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	191	"t07_1_p2_2_mono.wav"	"la bedaine"	"yes"	"yes"	"match"	"u"	"yes"	973	1110	137	5	"yes"	"2"	"+spelling"	"9_2"
1	"C1"	1	9	18	"male"	"right"	"Other"	192	"n83_0_p4_1_mono.wav"	"le sogueil"	"no"	"no"	"filler"	NA	"no"	915	1152	237	1	"yes"	"2"	"+spelling"	"9_2"
